file_url,audio_features,musical_notation,mood,artist_name,analysis_type,analysis_version,tempo,sheet_music,copyright_analysis,recommendations,dsp_analysis,commercial_appeal,mode,time_series_prediction,music_education,market_fit,market_strategy,emoji_lyrics,weaknesses,genre,lyrics_analysis,rhythm_analysis,key,track_name,time_signature,analysis_confidence,error_message,ai_query_result,target_audience,comparable_artists,skip_likelihood,data_source,genre_predictions,file_hash,subgenre,strengths,lyrics_retrieval,hit_score,status,id,created_date,updated_date,created_by_id,is_sample
"","{""loudness"":-20.37071468225127,""tempo"":200,""acousticness"":0.00008332677177436879,""energy"":0.00918181467407506,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.5921516068847313,""valence"":0.4999978278570181,""speechiness"":0.049965937503343834,""harmonicity"":0.07620600457001328,""complexity"":15,""liveness"":0.6887567109053893,""explicitness"":0}","","","J Spectro ","time_series_analysis","4.0","","","","[]","","","","{""weekly_streams"":[5640,1196,3101,1945,3156,2353,5820,4467,3821,2799,2375,3122,5460,8020,11024,11565,10598,5673,7961,1703,1064,4992,4881,2261,3936,4819,3413,4703,3774,2901,2453,4493,3409,4504,1843,5949,4910,2429,5284,5025,5751,2068,1903,5963,4613,4493,3514,1045,3274,5159,1581,2580],""peak_week"":16,""total_projected_streams"":220786,""viral_probability"":82}","","","","","[]","","","","","I WON'T STOP (ROUGH)","","","","","[]","[]","","","","","","[]","","","completed","699790c8a124f89d6940f1c0","2026-02-19T22:38:00.504000","2026-02-19T22:38:00.504000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-17.929111940819546,""tempo"":200,""acousticness"":0.00008332661535255997,""energy"":0.016109749934152554,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.5964833164744281,""valence"":0.4999987665376771,""speechiness"":0.09423914474830088,""harmonicity"":0.07476308147854759,""complexity"":15,""liveness"":0.6764928244943978,""explicitness"":0}","","","J Spectro ","time_series_analysis","4.0","","","","[]","","","","{""weekly_streams"":[4289,4010,3849,1367,5692,5683,4367,2182,5906,4664,1435,1103,11157,3057,10573,16105,10598,8027,2028,2141,2758,1964,5462,5322,3254,5178,3600,2689,3992,3955,3619,1286,2937,4816,3661,4487,2722,2192,2077,2243,1564,5314,1578,1212,3867,5919,5301,5156,4531,1523,4008,1164],""peak_week"":16,""total_projected_streams"":217584,""viral_probability"":89}","","","","","[]","","","","","NEW YEARS EVE ROUGH","","","","","[]","[]","","","","","","[]","","","completed","69979094fdecbfeca6bc95cc","2026-02-19T22:37:08.277000","2026-02-19T22:37:08.277000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-7.9693487135056875,""tempo"":200,""acousticness"":0.00008333230049150762,""energy"":0.1,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.6151848532524392,""valence"":0.49996477458449967,""speechiness"":0.02698087905883224,""harmonicity"":0.06341172701080337,""complexity"":15,""liveness"":0.6255276681684698,""explicitness"":0}","","","J Spectro ","time_series_analysis","4.0","","","","[]","","","","{""weekly_streams"":[1301,1040,4480,5506,3098,2839,1342,2066,1415,3568,5388,2122,11098,10703,11054,5569,2323,7347,7515,2844,3795,2934,2593,5780,2512,4232,2053,3247,2126,5163,5010,2575,3506,5901,3798,4652,2792,3170,3933,1088,2716,1128,1550,5229,1457,2146,3240,3942,2478,1585,4751,4526],""peak_week"":13,""total_projected_streams"":198226,""viral_probability"":76}","","","","","[]","","","","","On a Roll","","","","","[]","[]","","","","","","[]","","","completed","699790581e412e54ea390a80","2026-02-19T22:36:08.700000","2026-02-19T22:36:08.700000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-7.9693487135056875,""tempo"":200,""acousticness"":0.00008333230049150762,""energy"":0.1,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.6151848532524392,""valence"":0.49996477458449967,""speechiness"":0.02698087905883224,""harmonicity"":0.06341172701080337,""complexity"":15,""liveness"":0.6255276681684698,""explicitness"":0}","","","J Spectro ","time_series_analysis","4.0","","","","[]","","","","{""weekly_streams"":[4580,2632,2525,3790,3000,3573,3578,4071,5056,4540,5433,3259,2223,3648,9942,12280,9569,5682,10731,1655,3433,5907,2371,3023,4921,5522,2100,3084,2448,3101,4279,3273,2501,5623,1660,5990,5793,5674,4560,4445,1232,1134,5183,3096,3513,1430,1173,5257,2227,5130,1425,5597],""peak_week"":16,""total_projected_streams"":217872,""viral_probability"":86}","","","","","[]","","","","","On a Roll","","","","","[]","[]","","","","","","[]","","","completed","699790148d59c69ea2944488","2026-02-19T22:35:00.731000","2026-02-19T22:35:00.731000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-16.254879747873026,""tempo"":200,""acousticness"":0.00009069492588865135,""energy"":0.023687106875047968,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.5892962726854652,""valence"":0.49999909491855327,""speechiness"":0.056828611111111114,""harmonicity"":0.06621278938288765,""complexity"":15,""liveness"":0.6969392924257412,""explicitness"":0}","","","J Spectro ","time_series_analysis","4.0","","","","[]","","","","{""weekly_streams"":[2716,5958,2358,2760,3901,1133,2390,1981,3432,5422,4395,3543,9729,5319,7591,10033,8776,3117,8390,3878,2333,2881,3537,2208,5302,3168,5261,2451,2303,3424,1452,5733,3380,3722,3854,5883,2874,5084,4229,3913,1126,1068,1272,3983,4009,3001,4323,1395,3680,3150,2502,5512],""peak_week"":16,""total_projected_streams"":204835,""viral_probability"":96}","","","","","[]","","","","","DONT GET ENOUG (ROUGH)","","","","","[]","[]","","","","","","[]","","","completed","69978fab10ec9c81988be9f1","2026-02-19T22:33:15.877000","2026-02-19T22:33:15.877000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-12.134723607959204,""tempo"":200,""acousticness"":0.00009069473457756784,""energy"":0.06116847253762329,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.612445808546507,""valence"":0.5000001497101605,""speechiness"":0.07006224128750795,""harmonicity"":0.049583089703294954,""complexity"":15,""liveness"":0.6327975243609874,""explicitness"":0}","","","J Spectro ","time_series_analysis","4.0","","","","[]","","","","{""weekly_streams"":[5669,4007,4264,4336,4323,2241,5869,2799,2971,3161,4388,3736,8409,9105,6479,11008,5188,2292,4836,4993,3179,3195,1665,4207,5315,3695,3454,1431,4794,1894,1455,4173,4324,1623,5771,3514,1905,4852,3207,1997,2925,3803,5254,4542,5689,4670,2033,3892,1411,4622,4032,2515],""peak_week"":16,""total_projected_streams"":211112,""viral_probability"":70}","","","","","[]","","","","","Game of Thrones Master 2","","","","","[]","[]","","","","","","[]","","","completed","69978f885dbeba3f49f95226","2026-02-19T22:32:40.490000","2026-02-19T22:32:40.490000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-11.612858222209336,""tempo"":200,""acousticness"":0.00009069479276386178,""energy"":0.06897856805263713,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.6073884149784867,""valence"":0.4999997403230912,""speechiness"":0.06970023923949244,""harmonicity"":0.05516821499988267,""complexity"":15,""liveness"":0.6463929428674059,""explicitness"":0}","","","J Spectro","time_series_analysis","4.0","","","","[]","","","","{""weekly_streams"":[5579,5910,2644,1561,2770,2590,4853,4827,4995,5666,5064,4291,3958,2280,3834,3764,4324,5321,10137,5369,5483,1947,1548,5829,4021,5971,5090,3098,3966,1168,2515,2899,3945,2708,2977,1181,2122,2358,5944,1727,4680,5945,1855,4848,2135,5405,3000,3705,4095,1259,4028,2030],""peak_week"":19,""total_projected_streams"":199219,""viral_probability"":85}","","","","","[]","","","","","Silver Lining Master","","","","","[]","[]","","","","","","[]","","","completed","69978f5d97351e44cf003818","2026-02-19T22:31:57.726000","2026-02-19T22:31:57.726000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-13.722284418260259,""tempo"":200,""acousticness"":0.00009069535549263178,""energy"":0.042439626580442556,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.5769697314657577,""valence"":0.4999966377412894,""speechiness"":0.01163289429246876,""harmonicity"":0.05629246494600633,""complexity"":15,""liveness"":0.7331931736861812,""explicitness"":0}","","","J Spectro","time_series_analysis","4.0","","","","[]","","","","{""weekly_streams"":[1918,2028,3726,3357,1285,5635,3540,5086,4786,2166,2359,3767,11936,9047,8262,11526,6868,11272,3865,2748,1995,3289,4638,4884,4538,4136,4588,5429,4734,4006,5758,4017,3932,4076,5162,1637,3201,1555,2019,4953,5548,5987,2543,4751,4258,1438,4423,4621,2749,1347,4674,5407],""peak_week"":13,""total_projected_streams"":231470,""viral_probability"":95}","","","","","[]","","","","","Steer_Your_Love_zero_static","","","","","[]","[]","","","","","","[]","","","completed","69978f243f3d88626f9bfb80","2026-02-19T22:31:00.743000","2026-02-19T22:31:00.743000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-16.533872233792014,""tempo"":200,""acousticness"":0.00009069472432293608,""energy"":0.022213284083602115,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.5949127588853129,""valence"":0.5000002062490883,""speechiness"":0.07912907131464726,""harmonicity"":0.13537165209669255,""complexity"":15,""liveness"":0.6809187314686246,""explicitness"":0}","","","J Spectro ","time_series_analysis","4.0","","","","[]","","","","{""weekly_streams"":[4847,2054,1873,4132,4629,2743,2477,2142,3324,2829,4449,4981,9493,4744,11226,16688,3921,2462,11304,3779,2672,1697,2290,5445,1594,3120,4118,1737,5821,5134,3243,5615,1449,4502,5926,4897,1952,2419,2636,4690,1535,1057,5513,2136,1578,4086,2137,2118,1826,5586,2344,1942],""peak_week"":16,""total_projected_streams"":206912,""viral_probability"":83}","","","","","[]","","","","","J_Spectro_First_Love_Mastered_zero_static","","","","","[]","[]","","","","","","[]","","","completed","69978ec1e9f7c65679c17fb2","2026-02-19T22:29:21.403000","2026-02-19T22:29:21.403000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-11.134586570526237,""tempo"":200,""acousticness"":0.00009069486360802835,""energy"":0.07700897445151757,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.6007075275163353,""valence"":0.4999994383016117,""speechiness"":0.06329804047729419,""harmonicity"":0.039471976892981736,""complexity"":15,""liveness"":0.6647036272952422,""explicitness"":0}","","","J Spectro ","time_series_analysis","4.0","","","","[]","","","","{""weekly_streams"":[3587,5717,3974,2764,4312,5559,4865,2068,4184,1631,2869,5761,10304,8287,10269,13646,10117,10134,2593,4096,2673,5270,2055,2388,1354,1741,1245,5522,2301,3248,5834,2588,5143,2232,4950,2416,1397,3769,5055,1631,3573,3994,5136,1441,3910,1354,3870,2368,2129,3315,2539,2825],""peak_week"":16,""total_projected_streams"":216003,""viral_probability"":75}","","","","","[]","","","","","J_Spectro_Broken_Planez_Remastered_zero_static","","","","","[]","[]","","","","","","[]","","","completed","69978e72e368f5dfdc0d2fed","2026-02-19T22:28:02.630000","2026-02-19T22:28:02.630000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-12.625253877415481,""tempo"":200,""acousticness"":0.0000906948084685836,""energy"":0.05463546057842136,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.6082399061605932,""valence"":0.49999965373523464,""speechiness"":0.10096745186426254,""harmonicity"":0.1767034353532124,""complexity"":15,""liveness"":0.6440881137055333,""explicitness"":0}","","","J Spectro ","time_series_analysis","4.0","","","","[]","","","","{""weekly_streams"":[3008,1996,1929,3413,5583,1976,2767,3210,1895,1653,1986,2235,4637,6038,9036,6672,6631,11029,2163,5949,4211,5806,2626,1281,5545,4774,1229,3305,4702,2522,4916,4342,2155,1346,1180,3649,2406,2239,4470,2731,5118,1000,3743,1927,3921,5492,4854,3015,3383,3764,1754,4637],""peak_week"":18,""total_projected_streams"":191849,""viral_probability"":88}","","","","","[]","","","","","Lion_Sight_Better_be_Some_Action_zero_static","","","","","[]","[]","","","","","","[]","","","completed","69978e2bd33b1b640688f085","2026-02-19T22:26:51.963000","2026-02-19T22:26:51.963000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-12.624685946693038,""tempo"":200,""acousticness"":0.00009069480718420043,""energy"":0.054642605772976374,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.6082397869244439,""valence"":0.49999966081666974,""speechiness"":0.10155231935801287,""harmonicity"":0.1767254319870942,""complexity"":15,""liveness"":0.6440884360039743,""explicitness"":0}","","","JSPECTRO","market_fit_score","4.3","200","","","[]","","","","","","{""overall_score"":5.53,""interpretation"":""The song 'Lion_Sight_Better_be_Some_Action' by JSPECTRO has a moderate commercial market potential, as indicated by its Unified DSP Pop Hit Score of 55.3. This suggests that while the track has some appeal, it may require additional promotion and strategic efforts to enhance its marketability."",""trending_similarity"":{""score"":5,""interpretation"":""The song's style and genre align with current trends in the hip-hop market, indicating a moderate level of relevance to contemporary musical tastes.""},""name"":""response"",""playlist_potential"":{""score"":6},""radio_friendly"":{""score"":4.5},""viral_potential"":{""score"":5},""strategic_recommendations"":[""Enhance promotional efforts through targeted social media campaigns to increase visibility."",""Collaborate with established artists or influencers to broaden audience reach."",""Consider producing a high-quality music video to boost engagement and shareability."",""Engage with fans through live performances or virtual events to build a dedicated following.""]}","","","[]","HipHop","","","","Lion_Sight_Better_be_Some_Action","","","","","[]","[]","44.6885824928321","","","b716424213cf7cdaa714b2ba5393352b2db08f3ae0135999b642a794a23df89d","Not specified","[]","","55.3114175071679","completed","69977a452f0135094eda5a2d","2026-02-19T21:01:57.618000","2026-02-19T21:01:57.618000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-12.624685946693038,""tempo"":200,""acousticness"":0.00009069480718420043,""energy"":0.054642605772976374,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.6082397869244439,""valence"":0.49999966081666974,""speechiness"":0.10155231935801287,""harmonicity"":0.1767254319870942,""complexity"":15,""liveness"":0.6440884360039743,""explicitness"":0}","","","JSpectro","market_fit_score","4.3","200","","","[]","","","","","","{""overall_score"":5.5,""interpretation"":""The song 'eMastered_LIONSIGHT BETTER BE SOME ACTION 1_HD' by JSpectro has moderate commercial market potential, with a Unified DSP Pop Hit Score of 55.3 out of 100. This suggests that while the track has some appeal, it may face challenges in achieving widespread commercial success."",""trending_similarity"":{""score"":4,""interpretation"":""The song's style and production quality are somewhat aligned with current hip-hop trends, but it may not fully capture the mainstream audience's attention.""},""name"":""response"",""playlist_potential"":{""score"":6},""radio_friendly"":{""score"":5},""viral_potential"":{""score"":4.5},""strategic_recommendations"":[""Enhance the song's production quality to better align with current hip-hop trends."",""Develop a targeted marketing campaign focusing on niche hip-hop communities to build a dedicated listener base."",""Collaborate with established artists or influencers in the hip-hop scene to increase visibility and credibility.""]}","","","[]","Hiphop","","","","eMastered_LIONSIGHT BETTER BE SOME ACTION 1_HD","","","","","[]","[]","44.6885824928321","","","f931a6c0a24f4e5bbebc0a135c2fb35ac1fd2aeeec3fde90fa5945c37e7ad398","Not specified","[]","","55.3114175071679","completed","6997788189e9380226d46f19","2026-02-19T20:54:25.878000","2026-02-19T20:54:25.878000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-11.120261804167352,""tempo"":200,""acousticness"":0.0000906948880798239,""energy"":0.07726340017169117,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.6006528305939937,""valence"":0.4999993033767651,""speechiness"":0.06363939496065876,""harmonicity"":0.03947181610181845,""complexity"":15,""liveness"":0.6648552192971215,""explicitness"":0}","","","JSpectro","market_fit_score","4.3","200","","","[]","","","","","","{""overall_score"":5.8,""interpretation"":""The song 'Broken Planez Remastered' by JSpectro has moderate commercial market potential, with a Unified DSP Pop Hit Score of 57.6 out of 100. This suggests that while the track has some appeal, it may face challenges in achieving widespread commercial success."",""trending_similarity"":{""score"":4.2,""interpretation"":""The song's style and genre align with current trends in hip-hop, but it does not strongly resemble any major trending hits, indicating a moderate level of similarity to popular tracks.""},""name"":""response"",""playlist_potential"":{""score"":6},""radio_friendly"":{""score"":5.5},""viral_potential"":{""score"":5},""strategic_recommendations"":[""Enhance the song's production quality to appeal to a broader audience."",""Collaborate with well-known artists or producers to increase visibility."",""Develop a targeted marketing campaign focusing on hip-hop enthusiasts and online music communities.""]}","","","[]","HipHop","","","","J_Spectro_Broken_Planez_Remastered","","","","","[]","[]","42.40451844781408","","","1a3b4a5f980816fdc72e23127757c1734cdc956816923df0dc5f90864bbae795","Not specified","[]","","57.59548155218592","completed","6997780745e5e4afc3430912","2026-02-19T20:52:23.509000","2026-02-19T20:52:23.509000","68dbfcb329e82d13ee45e2a3","false"
"","{""loudness"":-16.533149697282923,""tempo"":200,""acousticness"":0.00009069472163521119,""energy"":0.022216980019125337,""rhythm_quality"":10,""danceability"":10,""instrumentalness"":0.5949167575823383,""valence"":0.5000002210678657,""speechiness"":0.07955368101633385,""harmonicity"":0.13537182353193764,""complexity"":15,""liveness"":0.6809074332749766,""explicitness"":0}","","","JSPECTRO","market_fit_score","4.3","200","","","[]","","","","","","{""overall_score"":5.1,""interpretation"":""The song 'First Love' by JSPECTRO, a hip-hop track, has a moderate commercial market potential. While it has a Unified DSP Pop Hit Score of 51.4, indicating some appeal, its overall score of 5.1 suggests there are areas for improvement to enhance its marketability."",""trending_similarity"":{""score"":5,""interpretation"":""The song's style and genre align with current hip-hop trends, but it doesn't strongly stand out among trending tracks.""},""name"":""response"",""playlist_potential"":{""score"":5.5},""radio_friendly"":{""score"":4.5},""viral_potential"":{""score"":5},""strategic_recommendations"":[""Enhance the song's production quality to improve its appeal on streaming platforms."",""Develop a targeted marketing campaign to increase visibility among hip-hop enthusiasts."",""Collaborate with popular hip-hop artists or influencers to boost the song's reach and credibility.""]}","","","[]","HipHop","","","","J_Spectro_First_Love_Mastered","","","","","[]","[]","48.63608914653938","","","068d8ccb02c80f7bff0a0e7a3d9ba6d320374506e603ed8e49cf8b87b3ee023c","Not specified","[]","","51.36391085346062","completed","6997779f36effaaf7e776a62","2026-02-19T20:50:39.367000","2026-02-19T20:50:39.367000","68dbfcb329e82d13ee45e2a3","false"
